chromosome	start	end	score
chr2	165361245	165361246	0.097366
chr2	165361246	165361248	0.09515
chr2	165361248	165361249	0.098444
chr2	165361249	165361251	0.102157
chr2	165361251	165361254	0.107246
chr2	165361254	165361255	0.10539
chr2	165361255	165361257	0.104672
chr2	165361257	165361260	0.102875
chr2	165361260	165361261	0.102576
chr2	165361261	165361263	0.10539
chr2	165361263	165361265	0.104492
chr2	165361265	165361267	0.103474
chr2	165361267	165361268	0.105211
chr2	165361268	165361269	0.106828
chr2	165361269	165361270	0.092037
chr2	165361270	165361272	0.103055
chr2	165361272	165361274	0.097845
chr2	165361274	165361276	0.09515
chr2	165361276	165361279	0.090419
chr2	165361279	165361280	0.094311
chr2	165361280	165361281	0.092695
chr2	165361281	165361284	0.083773
chr2	165361284	165361285	0.085749
chr2	165361285	165361289	0.09066
chr2	165361289	165361290	0.096289
chr2	165361290	165361291	0.107547
chr2	165361291	165361293	0.110121
chr2	165361293	165361294	0.108984
chr2	165361294	165361295	0.106229
chr2	165361295	165361297	0.109941
chr2	165361297	165361312	0.114552
chr2	165361312	165361316	0.117426
chr2	165361316	165361319	0.11521
chr2	165361319	165361321	0.118204
chr2	165361321	165361324	0.120299
chr2	165361324	165361332	0.122515
chr2	165361332	165361336	0.126408
chr2	165361336	165361337	0.117966
chr2	165361337	165361339	0.124851
chr2	165361339	165361340	0.127785
chr2	165361340	165361341	0.1303
chr2	165361341	165361348	0.127426
chr2	165361348	165361349	0.126887
chr2	165361349	165361351	0.130121
chr2	165361351	165361354	0.126528
chr2	165361354	165361355	0.127965
chr2	165361355	165361358	0.12563
chr2	165361358	165361360	0.129403
chr2	165361360	165361361	0.127726
chr2	165361361	165361363	0.124972
chr2	165361363	165361364	0.122576
chr2	165361364	165361365	0.124192
chr2	165361365	165361366	0.127845
chr2	165361366	165361367	0.136288
chr2	165361367	165361368	0.134731
chr2	165361368	165361370	0.135091
chr2	165361370	165361371	0.124074
chr2	165361371	165361372	0.129883
chr2	165361372	165361374	0.130601
chr2	165361374	165361375	0.138685
chr2	165361375	165361379	0.149045
chr2	165361379	165361384	0.146231
chr2	165361384	165361385	0.148806
chr2	165361385	165361388	0.143836
chr2	165361388	165361389	0.146709
chr2	165361389	165361390	0.135452
chr2	165361390	165361391	0.129164
chr2	165361391	165361395	0.128625
chr2	165361395	165361396	0.111739
chr2	165361396	165361397	0.116169
chr2	165361397	165361398	0.11593
chr2	165361398	165361400	0.113594
chr2	165361400	165361410	0.117067
chr2	165361410	165361412	0.119463
chr2	165361412	165361417	0.116648
chr2	165361417	165361418	0.124073
chr2	165361418	165361419	0.128624
chr2	165361419	165361421	0.124252
chr2	165361421	165361423	0.122875
chr2	165361423	165361424	0.120659
chr2	165361424	165361425	0.134432
chr2	165361425	165361426	0.140061
chr2	165361426	165361427	0.15054
chr2	165361427	165361428	0.154972
chr2	165361428	165361429	0.16096
chr2	165361429	165361430	0.162397
chr2	165361430	165361431	0.158444
chr2	165361431	165361434	0.162935
chr2	165361434	165361436	0.16563
chr2	165361436	165361437	0.167606
chr2	165361437	165361438	0.158804
chr2	165361438	165361439	0.163835
chr2	165361439	165361440	0.160901
chr2	165361440	165361445	0.158386
chr2	165361445	165361448	0.162219
chr2	165361448	165361449	0.159404
chr2	165361449	165361451	0.152458
chr2	165361451	165361454	0.150961
chr2	165361454	165361457	0.153955
chr2	165361457	165361458	0.15647
chr2	165361458	165361460	0.152817
chr2	165361460	165361463	0.155631
chr2	165361463	165361464	0.159763
chr2	165361464	165361465	0.158147
chr2	165361465	165361466	0.151141
chr2	165361466	165361467	0.142698
chr2	165361467	165361468	0.142099
chr2	165361468	165361470	0.140183
chr2	165361470	165361471	0.138984
chr2	165361471	165361472	0.138206
chr2	165361472	165361474	0.135271
chr2	165361474	165361475	0.127187
chr2	165361475	165361480	0.119822
chr2	165361480	165361484	0.124253
chr2	165361484	165361485	0.119701
chr2	165361485	165361486	0.129941
chr2	165361486	165361488	0.131798
chr2	165361488	165361490	0.133175
chr2	165361490	165361491	0.131798
chr2	165361491	165361496	0.138985
chr2	165361496	165361497	0.134494
chr2	165361497	165361500	0.1315
chr2	165361500	165361510	0.128087
chr2	165361510	165361513	0.125692
chr2	165361513	165361517	0.12671
chr2	165361517	165361518	0.119285
chr2	165361518	165361521	0.114734
chr2	165361521	165361524	0.109524
chr2	165361524	165361525	0.095691
chr2	165361525	165361526	0.090062
chr2	165361526	165361527	0.081919
chr2	165361527	165361528	0.07587
chr2	165361528	165361529	0.073835
chr2	165361529	165361530	0.074913
chr2	165361530	165361532	0.078745
chr2	165361532	165361533	0.08162
chr2	165361533	165361534	0.089405
chr2	165361534	165361536	0.08671
chr2	165361536	165361538	0.084734
chr2	165361538	165361545	0.08192
chr2	165361545	165361554	0.078087
chr2	165361554	165361557	0.073655
chr2	165361557	165361558	0.071141
chr2	165361558	165361561	0.072039
chr2	165361561	165361563	0.072937
chr2	165361563	165361565	0.068806
chr2	165361565	165361566	0.06677
chr2	165361566	165361567	0.065392
chr2	165361567	165361568	0.06641
chr2	165361568	165361569	0.071081
chr2	165361569	165361570	0.071441
chr2	165361570	165361571	0.069764
chr2	165361571	165361572	0.067788
chr2	165361572	165361574	0.06707
chr2	165361574	165361578	0.069585
chr2	165361578	165361579	0.071561
chr2	165361579	165361580	0.069465
chr2	165361580	165361581	0.069046
chr2	165361581	165361584	0.06725
chr2	165361584	165361585	0.065394
chr2	165361585	165361586	0.05695
chr2	165361586	165361588	0.056591
chr2	165361588	165361591	0.054076
chr2	165361591	165361593	0.044853
chr2	165361593	165361595	0.043476
chr2	165361595	165361597	0.044375
chr2	165361597	165361604	0.045752
chr2	165361604	165361613	0.050362
chr2	165361613	165361614	0.050601
chr2	165361614	165361624	0.051679
chr2	165361624	165361626	0.05599
chr2	165361626	165361627	0.053595
chr2	165361627	165361629	0.051439
chr2	165361629	165361630	0.048864
chr2	165361630	165361632	0.044972
chr2	165361632	165361633	0.042157
chr2	165361633	165361634	0.034432
chr2	165361634	165361638	0.037007
chr2	165361638	165361639	0.03491
chr2	165361639	165361643	0.036527
chr2	165361643	165361647	0.039821
chr2	165361647	165361654	0.041617
chr2	165361654	165361656	0.042994
chr2	165361656	165361657	0.044971
chr2	165361657	165361658	0.047187
chr2	165361658	165361661	0.048264
chr2	165361661	165361664	0.049582
chr2	165361664	165361667	0.062996
chr2	165361667	165361668	0.061978
chr2	165361668	165361669	0.057367
chr2	165361669	165361672	0.054073
chr2	165361672	165361673	0.056349
chr2	165361673	165361674	0.058025
chr2	165361674	165361677	0.05551
chr2	165361677	165361678	0.056828
chr2	165361678	165361683	0.054851
chr2	165361683	165361686	0.061139
chr2	165361686	165361693	0.06054
chr2	165361693	165361695	0.06557
chr2	165361695	165361697	0.064672
chr2	165361697	165361699	0.065989
chr2	165361699	165361703	0.07042
chr2	165361703	165361704	0.073774
chr2	165361704	165361705	0.07108
chr2	165361705	165361708	0.073894
chr2	165361708	165361712	0.077187
chr2	165361712	165361713	0.078085
chr2	165361713	165361714	0.081559
chr2	165361714	165361716	0.080421
chr2	165361716	165361719	0.081798
chr2	165361719	165361722	0.084133
chr2	165361722	165361723	0.081139
chr2	165361723	165361724	0.082756
chr2	165361724	165361734	0.085631
chr2	165361734	165361736	0.083116
chr2	165361736	165361737	0.085691
chr2	165361737	165361739	0.087128
chr2	165361739	165361741	0.085511
chr2	165361741	165361743	0.093356
chr2	165361743	165361747	0.090062
chr2	165361747	165361748	0.088206
chr2	165361748	165361749	0.092398
chr2	165361749	165361750	0.094254
chr2	165361750	165361754	0.100302
chr2	165361754	165361757	0.094733
chr2	165361757	165361758	0.092517
chr2	165361758	165361759	0.090541
chr2	165361759	165361760	0.092936
chr2	165361760	165361761	0.09605
chr2	165361761	165361764	0.097367
chr2	165361764	165361765	0.083954
chr2	165361765	165361769	0.086768
chr2	165361769	165361770	0.092516
chr2	165361770	165361771	0.094732
chr2	165361771	165361772	0.099702
chr2	165361772	165361773	0.100361
chr2	165361773	165361774	0.098684
chr2	165361774	165361775	0.097008
chr2	165361775	165361778	0.095391
chr2	165361778	165361779	0.091559
chr2	165361779	165361782	0.097127
chr2	165361782	165361783	0.099283
chr2	165361783	165361785	0.094912
chr2	165361785	165361788	0.094014
chr2	165361788	165361791	0.099583
chr2	165361791	165361793	0.101439
chr2	165361793	165361794	0.099223
chr2	165361794	165361796	0.096469
chr2	165361796	165361797	0.093655
chr2	165361797	165361799	0.09096
chr2	165361799	165361800	0.086529
chr2	165361800	165361803	0.088385
chr2	165361803	165361804	0.085031
chr2	165361804	165361808	0.083115
chr2	165361808	165361810	0.079702
chr2	165361810	165361812	0.083893
chr2	165361812	165361813	0.087127
chr2	165361813	165361814	0.082457
chr2	165361814	165361816	0.085151
chr2	165361816	165361818	0.083774
chr2	165361818	165361819	0.088265
chr2	165361819	165361822	0.096827
chr2	165361822	165361823	0.102395
chr2	165361823	165361824	0.103233
chr2	165361824	165361825	0.099041
chr2	165361825	165361835	0.100957
chr2	165361835	165361836	0.102334
chr2	165361836	165361837	0.101855
chr2	165361837	165361838	0.100478
chr2	165361838	165361841	0.103173
chr2	165361841	165361842	0.095327
chr2	165361842	165361843	0.09395
chr2	165361843	165361844	0.097243
chr2	165361844	165361848	0.104549
chr2	165361848	165361849	0.103112
chr2	165361849	165361850	0.098441
chr2	165361850	165361855	0.092334
chr2	165361855	165361857	0.090896
chr2	165361857	165361858	0.095506
chr2	165361858	165361860	0.093171
chr2	165361860	165361861	0.091554
chr2	165361861	165361863	0.090177
chr2	165361863	165361865	0.091854
chr2	165361865	165361866	0.089039
chr2	165361866	165361869	0.095207
chr2	165361869	165361870	0.089459
chr2	165361870	165361871	0.087243
chr2	165361871	165361872	0.082273
chr2	165361872	165361875	0.087363
chr2	165361875	165361878	0.089339
chr2	165361878	165361881	0.087602
chr2	165361881	165361882	0.090896
chr2	165361882	165361883	0.0888
chr2	165361883	165361884	0.086824
chr2	165361884	165361887	0.08892
chr2	165361887	165361888	0.085686
chr2	165361888	165361891	0.083351
chr2	165361891	165361895	0.082513
chr2	165361895	165361897	0.086285
chr2	165361897	165361900	0.0891
chr2	165361900	165361906	0.087304
chr2	165361906	165361910	0.090598
chr2	165361910	165361911	0.086347
chr2	165361911	165361912	0.096526
chr2	165361912	165361913	0.094309
chr2	165361913	165361914	0.10401
chr2	165361914	165361915	0.101316
chr2	165361915	165361918	0.103112
chr2	165361918	165361919	0.098681
chr2	165361919	165361921	0.090299
chr2	165361921	165361922	0.093054
chr2	165361922	165361923	0.089282
chr2	165361923	165361925	0.086708
chr2	165361925	165361929	0.088624
chr2	165361929	165361931	0.09036
chr2	165361931	165361936	0.091738
chr2	165361936	165361938	0.089762
chr2	165361938	165361939	0.087966
chr2	165361939	165361943	0.09078
chr2	165361943	165361944	0.087487
chr2	165361944	165361946	0.080121
chr2	165361946	165361954	0.084372
chr2	165361954	165361955	0.08551
chr2	165361955	165361957	0.090839
chr2	165361957	165361960	0.086229
chr2	165361960	165361963	0.088984
chr2	165361963	165361966	0.087367
chr2	165361966	165361967	0.081139
chr2	165361967	165361968	0.081858
chr2	165361968	165361972	0.083953
chr2	165361972	165361975	0.075989
chr2	165361975	165361981	0.074013
chr2	165361981	165361982	0.070719
chr2	165361982	165361984	0.073414
chr2	165361984	165361985	0.071318
chr2	165361985	165361991	0.077126
chr2	165361991	165361994	0.076108
chr2	165361994	165361995	0.080061
chr2	165361995	165361997	0.076288
chr2	165361997	165361998	0.073533
chr2	165361998	165362000	0.074911
chr2	165362000	165362005	0.077845
chr2	165362005	165362006	0.080659
chr2	165362006	165362008	0.081078
chr2	165362008	165362009	0.0797
chr2	165362009	165362011	0.080359
chr2	165362011	165362012	0.07018
chr2	165362012	165362013	0.068264
chr2	165362013	165362014	0.058563
chr2	165362014	165362015	0.06024
chr2	165362015	165362016	0.058443
chr2	165362016	165362018	0.062156
chr2	165362018	165362019	0.063773
chr2	165362019	165362020	0.067066
chr2	165362020	165362021	0.068084
chr2	165362021	165362022	0.06533
chr2	165362022	165362025	0.063533
chr2	165362025	165362029	0.062515
chr2	165362029	165362031	0.060779
chr2	165362031	165362033	0.061019
chr2	165362033	165362034	0.062815
chr2	165362034	165362037	0.068264
chr2	165362037	165362038	0.071737
chr2	165362038	165362039	0.070839
chr2	165362039	165362040	0.069462
chr2	165362040	165362042	0.073593
chr2	165362042	165362043	0.078922
chr2	165362043	165362046	0.081018
chr2	165362046	165362047	0.076767
chr2	165362047	165362049	0.079043
chr2	165362049	165362050	0.085988
chr2	165362050	165362051	0.087366
chr2	165362051	165362052	0.089102
chr2	165362052	165362053	0.091917
chr2	165362053	165362054	0.093773
chr2	165362054	165362055	0.092635
chr2	165362055	165362060	0.087306
chr2	165362060	165362061	0.087246
chr2	165362061	165362062	0.093893
chr2	165362062	165362064	0.097845
chr2	165362064	165362066	0.098564
chr2	165362066	165362067	0.100659
chr2	165362067	165362068	0.099941
chr2	165362068	165362070	0.097845
chr2	165362070	165362075	0.102276
chr2	165362075	165362081	0.105091
chr2	165362081	165362082	0.107187
chr2	165362082	165362085	0.114733
chr2	165362085	165362091	0.1115
chr2	165362091	165362093	0.116769
chr2	165362093	165362094	0.122518
chr2	165362094	165362095	0.118566
chr2	165362095	165362100	0.122877
chr2	165362100	165362101	0.119943
chr2	165362101	165362103	0.122098
chr2	165362103	165362104	0.12593
chr2	165362104	165362105	0.127068
chr2	165362105	165362106	0.125631
chr2	165362106	165362107	0.121919
chr2	165362107	165362108	0.123296
chr2	165362108	165362109	0.124733
chr2	165362109	165362114	0.124015
chr2	165362114	165362116	0.122398
chr2	165362116	165362117	0.118685
chr2	165362117	165362118	0.121319
chr2	165362118	165362119	0.117128
chr2	165362119	165362120	0.113834
chr2	165362120	165362121	0.112816
chr2	165362121	165362122	0.113714
chr2	165362122	165362123	0.117367
chr2	165362123	165362124	0.129342
chr2	165362124	165362131	0.14491
chr2	165362131	165362133	0.143293
chr2	165362133	165362134	0.141496
chr2	165362134	165362135	0.136108
chr2	165362135	165362136	0.13988
chr2	165362136	165362137	0.142635
chr2	165362137	165362138	0.139162
chr2	165362138	165362139	0.145928
chr2	165362139	165362140	0.144491
chr2	165362140	165362142	0.142575
chr2	165362142	165362143	0.137306
chr2	165362143	165362146	0.13515
chr2	165362146	165362147	0.137844
chr2	165362147	165362149	0.137484
chr2	165362149	165362150	0.133473
chr2	165362150	165362151	0.132035
chr2	165362151	165362153	0.12467
chr2	165362153	165362155	0.122814
chr2	165362155	165362158	0.123892
chr2	165362158	165362159	0.121198
chr2	165362159	165362161	0.123114
chr2	165362161	165362162	0.118683
chr2	165362162	165362163	0.11473
chr2	165362163	165362164	0.121975
chr2	165362164	165362165	0.121257
chr2	165362165	165362166	0.122634
chr2	165362166	165362170	0.123651
chr2	165362170	165362174	0.11922
chr2	165362174	165362175	0.122094
chr2	165362175	165362180	0.119339
chr2	165362180	165362181	0.12395
chr2	165362181	165362182	0.116944
chr2	165362182	165362184	0.111674
chr2	165362184	165362185	0.114368
chr2	165362185	165362188	0.111733
chr2	165362188	165362189	0.113829
chr2	165362189	165362191	0.118918
chr2	165362191	165362192	0.115205
chr2	165362192	165362193	0.116643
chr2	165362193	165362194	0.110894
chr2	165362194	165362195	0.11317
chr2	165362195	165362196	0.110235
chr2	165362196	165362197	0.114727
chr2	165362197	165362198	0.116104
chr2	165362198	165362201	0.114547
chr2	165362201	165362202	0.112332
chr2	165362202	165362203	0.117602
chr2	165362203	165362205	0.120715
chr2	165362205	165362206	0.121554
chr2	165362206	165362207	0.122931
chr2	165362207	165362208	0.125985
chr2	165362208	165362209	0.128679
chr2	165362209	165362211	0.131254
chr2	165362211	165362212	0.13311
chr2	165362212	165362213	0.150953
chr2	165362213	165362214	0.153528
chr2	165362214	165362215	0.154427
chr2	165362215	165362217	0.155504
chr2	165362217	165362221	0.15293
chr2	165362221	165362222	0.148977
chr2	165362222	165362223	0.145325
chr2	165362223	165362224	0.139997
chr2	165362224	165362227	0.121495
chr2	165362227	165362229	0.122214
chr2	165362229	165362235	0.122932
chr2	165362235	165362236	0.119219
chr2	165362236	165362237	0.116465
chr2	165362237	165362238	0.111195
chr2	165362238	165362240	0.117663
chr2	165362240	165362242	0.115388
chr2	165362242	165362247	0.116885
chr2	165362247	165362248	0.115747
chr2	165362248	165362249	0.116885
chr2	165362249	165362253	0.113891
chr2	165362253	165362255	0.122693
chr2	165362255	165362256	0.12401
chr2	165362256	165362257	0.126285
chr2	165362257	165362259	0.127723
chr2	165362259	165362261	0.125807
chr2	165362261	165362262	0.119998
chr2	165362262	165362265	0.119161
chr2	165362265	165362266	0.122394
chr2	165362266	165362274	0.119281
chr2	165362274	165362280	0.116407
chr2	165362280	165362281	0.111796
chr2	165362281	165362283	0.120119
chr2	165362283	165362284	0.165508
chr2	165362284	165362285	0.162814
chr2	165362285	165362288	0.1603
chr2	165362288	165362289	0.158204
chr2	165362289	165362291	0.155629
chr2	165362291	165362292	0.154192
chr2	165362292	165362294	0.15497
chr2	165362294	165362295	0.156347
chr2	165362295	165362296	0.15497
chr2	165362296	165362297	0.161257
